,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,Cent,Away Team Score,Play Team Indicator,Home Team Score,Berea,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
375,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,375,10:54,"MISS 2PTR by JUDY,MICHELLE",,,,,,,"MISS 2PTR by JUDY,MICHELLE",2,two pointer,miss,Centre,,,654
376,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,376,--,,,,,"REBOUND DEF by CALHOUN,ALEXUS",,,"REBOUND DEF by CALHOUN,ALEXUS",2,defensive rebound,,berea college,alexus calhoun,,
377,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,377,10:33,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,2,turnover,,berea college,,,633
378,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,378,10:33,"STEAL  by KELLAM,PAIGE",,,,,,,"STEAL  by KELLAM,PAIGE",2,steal,,Centre,,,633
379,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,379,10:33,"SUB IN by LEWIS,KENDALL",,,,,,,"SUB IN by LEWIS,KENDALL",2,subbing in,,Centre,kendall lewis,,633
380,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,380,10:33,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,633
381,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,381,10:33,"FOUL PERSONAL by LEWIS,KENDALL",,,,,,,"FOUL PERSONAL by LEWIS,KENDALL",2,foul,,Centre,kendall lewis,,633
382,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,382,10:33,"TURNOVER  by LEWIS,KENDALL",,,,,,,"TURNOVER  by LEWIS,KENDALL",2,turnover,,Centre,kendall lewis,,633
383,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,383,10:33,,,,,"MISS FT by WARREN,JOHNESHA",,,"MISS FT by WARREN,JOHNESHA",2,free throw,missed,berea college,johnesha warren,,633
384,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,384,10:33,,,,,"SUB IN by WILLIAMS,ADRIANA",,,"SUB IN by WILLIAMS,ADRIANA",2,subbing in,,berea college,adriana williams,,633
385,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,385,10:33,,,,,"SUB OUT by SMALL,ZACCHEA",,,"SUB OUT by SMALL,ZACCHEA",2,subbing out,,berea college,zacchea small,,633
386,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,386,10:33,,,,,"SUB IN by BUTLER,KATELYN",,,"SUB IN by BUTLER,KATELYN",2,subbing in,,berea college,katelyn butler,,633
387,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,387,10:33,,,,,"SUB OUT by ROBERTS,JAMIE",,,"SUB OUT by ROBERTS,JAMIE",2,subbing out,,berea college,jamie roberts,,633
388,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,388,10:33,,,,,"SUB IN by SIMS,BREANNA",,,"SUB IN by SIMS,BREANNA",2,subbing in,,berea college,breanna sims,,633
389,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,389,10:33,,,,,"SUB OUT by LOVELESS,ANNA",,,"SUB OUT by LOVELESS,ANNA",2,subbing out,,berea college,anna loveless,,633
390,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,390,10:33,,,,,"MISS FT by WARREN,JOHNESHA",,,"MISS FT by WARREN,JOHNESHA",2,free throw,missed,berea college,johnesha warren,,633
391,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,391,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
392,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,392,10:12,"GOOD 3PTR by LEWIS,KENDALL",30,,47 (+17),,Cent 30-47 (-17),,"GOOD 3PTR by LEWIS,KENDALL",2,three pointer,good,Centre,kendall lewis,3,612
393,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,393,--,"ASSIST  by HARTLAGE,MAGGIE",,,,,,,"ASSIST  by HARTLAGE,MAGGIE",2,assist,,Centre,maggie hartlage,,
394,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,394,09:45,,,,,"MISS 3PTR by BUTLER,KATELYN",,,"MISS 3PTR by BUTLER,KATELYN",2,three pointer,missed,berea college,katelyn butler,,585
395,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,395,--,,,,,"REBOUND OFF by CALHOUN,ALEXUS",,,"REBOUND OFF by CALHOUN,ALEXUS",2,offensive rebound,,berea college,alexus calhoun,,
396,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,396,09:44,"FOUL PERSONAL by HARTLAGE,MAGGIE",,,,,,,"FOUL PERSONAL by HARTLAGE,MAGGIE",2,foul,,Centre,maggie hartlage,,584
397,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,397,09:44,"SUB IN by ABBOTT,CAROLINE",,,,,,,"SUB IN by ABBOTT,CAROLINE",2,subbing in,,Centre,caroline abbott,,584
398,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,398,09:44,"SUB OUT by JUDY,MICHELLE",,,,,,,"SUB OUT by JUDY,MICHELLE",2,subbing out,,Centre,michelle judy,,584
399,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,399,09:42,"FOUL PERSONAL by ABBOTT,CAROLINE",,,,,,,"FOUL PERSONAL by ABBOTT,CAROLINE",2,foul,,Centre,caroline abbott,,582
400,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,400,09:42,,30,,48 (+18),"GOOD FT by CALHOUN,ALEXUS",Berea 30-48 (-18),,"GOOD FT by CALHOUN,ALEXUS",2,free throw,good,berea college,alexus calhoun,1,582
401,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,401,09:42,,,,,"MISS FT by CALHOUN,ALEXUS",,,"MISS FT by CALHOUN,ALEXUS",2,free throw,missed,berea college,alexus calhoun,,582
402,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,402,--,,,,,"REBOUND OFF by WILLIAMS,ADRIANA",,,"REBOUND OFF by WILLIAMS,ADRIANA",2,offensive rebound,,berea college,adriana williams,,
403,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,403,09:42,,30,,50 (+20),"GOOD 2PTR by WILLIAMS,ADRIANA",Berea 30-50 (-20),,"GOOD 2PTR by WILLIAMS,ADRIANA",2,two pointer,good,berea college,,2,582
404,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,404,09:36,"TURNOVER  by GUY,ALEXIS",,,,,,,"TURNOVER  by GUY,ALEXIS",2,turnover,,Centre,alexis guy,,576
405,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,405,09:36,,,,,"SUB IN by SHEAD,RAYVEN",,,"SUB IN by SHEAD,RAYVEN",2,subbing in,,berea college,rayven shead,,576
406,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,406,09:36,,,,,"SUB OUT by CALHOUN,ALEXUS",,,"SUB OUT by CALHOUN,ALEXUS",2,subbing out,,berea college,alexus calhoun,,576
407,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,407,09:36,"SUB IN by JUDY,MICHELLE",,,,,,,"SUB IN by JUDY,MICHELLE",2,subbing in,,Centre,michelle judy,,576
408,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,408,09:36,"SUB OUT by ABBOTT,CAROLINE",,,,,,,"SUB OUT by ABBOTT,CAROLINE",2,subbing out,,Centre,caroline abbott,,576
409,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,409,09:23,,,,,"MISS 2PTR by SHEAD,RAYVEN",,,"MISS 2PTR by SHEAD,RAYVEN",2,two pointer,miss,berea college,,,563
410,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,410,--,"REBOUND DEF by LEWIS,KENDALL",,,,,,,"REBOUND DEF by LEWIS,KENDALL",2,defensive rebound,,Centre,kendall lewis,,
411,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,411,08:57,"MISS 3PTR by LEWIS,KENDALL",,,,,,,"MISS 3PTR by LEWIS,KENDALL",2,three pointer,missed,Centre,kendall lewis,,537
412,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,412,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
413,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,413,08:57,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,537
414,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,414,08:57,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,537
415,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,415,08:46,"FOUL PERSONAL by GUY,ALEXIS",,,,,,,"FOUL PERSONAL by GUY,ALEXIS",2,foul,,Centre,alexis guy,,526
416,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,416,08:46,,30,,51 (+21),"GOOD FT by SHEAD,RAYVEN",Berea 30-51 (-21),,"GOOD FT by SHEAD,RAYVEN",2,free throw,good,berea college,rayven shead,1,526
417,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,417,08:46,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,526
418,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,418,08:46,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,526
419,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,419,08:46,,,,,"MISS FT by SHEAD,RAYVEN",,,"MISS FT by SHEAD,RAYVEN",2,free throw,missed,berea college,rayven shead,,526
420,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,420,--,,,,,"REBOUND OFF by BUTLER,KATELYN",,,"REBOUND OFF by BUTLER,KATELYN",2,offensive rebound,,berea college,katelyn butler,,
421,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,421,08:46,"FOUL PERSONAL by COLLIVER,OLIVIA",,,,,,,"FOUL PERSONAL by COLLIVER,OLIVIA",2,foul,,Centre,olivia colliver,,526
422,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,422,08:46,,,,,"FOUL TECH by BUTLER,KATELYN",,,"FOUL TECH by BUTLER,KATELYN",2,foul,,berea college,katelyn butler,,526
423,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,423,08:46,,,,,"TURNOVER  by BUTLER,KATELYN",,,"TURNOVER  by BUTLER,KATELYN",2,turnover,,berea college,katelyn butler,,526
424,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,424,08:46,"GOOD FT by COLLIVER,OLIVIA",31,,51 (+20),,Cent 31-51 (-20),,"GOOD FT by COLLIVER,OLIVIA",2,free throw,good,Centre,olivia colliver,1,526
425,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,425,08:46,"GOOD FT by COLLIVER,OLIVIA",31,,51 (+20),,Cent 31-51 (-20),,"GOOD FT by COLLIVER,OLIVIA",2,free throw,good,Centre,olivia colliver,1,526
426,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,426,08:46,,,,,"MISS FT by BUTLER,KATELYN",,,"MISS FT by BUTLER,KATELYN",2,free throw,missed,berea college,katelyn butler,,526
427,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,427,--,"REBOUND DEF by JUDY,MICHELLE",,,,,,,"REBOUND DEF by JUDY,MICHELLE",2,defensive rebound,,Centre,michelle judy,,
428,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,428,08:25,"GOOD 2PTR by COLLIVER,OLIVIA",34,,51 (+17),,Cent 34-51 (-17),,"GOOD 2PTR by COLLIVER,OLIVIA",2,two pointer,good,Centre,,2,505
429,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,429,--,"ASSIST  by LEWIS,KENDALL",,,,,,,"ASSIST  by LEWIS,KENDALL",2,assist,,Centre,kendall lewis,,
430,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,430,07:55,,,,,"MISS 2PTR by SHEAD,RAYVEN",,,"MISS 2PTR by SHEAD,RAYVEN",2,two pointer,miss,berea college,,,475
431,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,431,--,,,,,"REBOUND OFF by BUTLER,KATELYN",,,"REBOUND OFF by BUTLER,KATELYN",2,offensive rebound,,berea college,katelyn butler,,
432,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,432,07:47,,,,,"MISS 2PTR by SIMS,BREANNA",,,"MISS 2PTR by SIMS,BREANNA",2,two pointer,miss,berea college,,,467
433,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,433,--,"REBOUND DEF by JUDY,MICHELLE",,,,,,,"REBOUND DEF by JUDY,MICHELLE",2,defensive rebound,,Centre,michelle judy,,
434,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,434,07:38,,,,,"FOUL PERSONAL by SIMS,BREANNA",,,"FOUL PERSONAL by SIMS,BREANNA",2,foul,,berea college,breanna sims,,458
435,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,435,07:38,,,,,"SUB IN by SMALL,ZACCHEA",,,"SUB IN by SMALL,ZACCHEA",2,subbing in,,berea college,zacchea small,,458
436,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,436,07:38,,,,,"SUB OUT by BUTLER,KATELYN",,,"SUB OUT by BUTLER,KATELYN",2,subbing out,,berea college,katelyn butler,,458
437,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,437,07:38,,,,,"SUB IN by ROBERTS,JAMIE",,,"SUB IN by ROBERTS,JAMIE",2,subbing in,,berea college,jamie roberts,,458
438,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,438,07:38,,,,,"SUB OUT by SIMS,BREANNA",,,"SUB OUT by SIMS,BREANNA",2,subbing out,,berea college,breanna sims,,458
439,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,439,07:38,"GOOD FT by LEWIS,KENDALL",35,,51 (+16),,Cent 35-51 (-16),,"GOOD FT by LEWIS,KENDALL",2,free throw,good,Centre,kendall lewis,1,458
440,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,440,07:38,"MISS FT by LEWIS,KENDALL",,,,,,,"MISS FT by LEWIS,KENDALL",2,free throw,missed,Centre,kendall lewis,,458
441,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,441,--,,,,,"REBOUND DEF by SMALL,ZACCHEA",,,"REBOUND DEF by SMALL,ZACCHEA",2,defensive rebound,,berea college,zacchea small,,
442,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,442,07:30,,,,,"TURNOVER  by WILLIAMS,ADRIANA",,,"TURNOVER  by WILLIAMS,ADRIANA",2,turnover,,berea college,adriana williams,,450
443,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,443,07:08,"MISS 3PTR by ANDREASSEN,CAROLINE",,,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",2,three pointer,missed,Centre,caroline andreassen,,428
444,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,444,--,,,,,"REBOUND DEF by SHEAD,RAYVEN",,,"REBOUND DEF by SHEAD,RAYVEN",2,defensive rebound,,berea college,rayven shead,,
445,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,445,06:56,,,,,"MISS 3PTR by SMALL,ZACCHEA",,,"MISS 3PTR by SMALL,ZACCHEA",2,three pointer,missed,berea college,zacchea small,,416
446,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,446,--,"REBOUND DEF by KELLAM,PAIGE",,,,,,,"REBOUND DEF by KELLAM,PAIGE",2,defensive rebound,,Centre,paige kellam,,
447,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,447,06:38,"MISS 3PTR by COLLIVER,OLIVIA",,,,,,,"MISS 3PTR by COLLIVER,OLIVIA",2,three pointer,missed,Centre,olivia colliver,,398
448,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,448,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
449,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,449,06:35,,,,,"SUB IN by CALHOUN,ALEXUS",,,"SUB IN by CALHOUN,ALEXUS",2,subbing in,,berea college,alexus calhoun,,395
450,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,450,06:35,,,,,"SUB OUT by SHEAD,RAYVEN",,,"SUB OUT by SHEAD,RAYVEN",2,subbing out,,berea college,rayven shead,,395
451,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,451,06:35,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,395
