,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,GRO,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
394,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,394,04:42,"SUB IN by GALENS,NATALIJA",,,,,,,"SUB IN by GALENS,NATALIJA",2,subbing in,,grove city,natalija galens,,282
395,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,395,04:42,"SUB IN by STEWART,JACKIE",,,,,,,"SUB IN by STEWART,JACKIE",2,subbing in,,grove city,jackie stewart,,282
396,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,396,04:42,"SUB OUT by MCCLEAN,CAYLEY",,,,,,,"SUB OUT by MCCLEAN,CAYLEY",2,subbing out,,grove city,cayley mcclean,,282
397,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,397,04:42,"SUB OUT by NICKOLOFF,BRANDY",,,,,,,"SUB OUT by NICKOLOFF,BRANDY",2,subbing out,,grove city,brandy nickoloff,,282
398,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,398,04:42,,,,,"SUB IN by LEWIS,KENDALL",,,"SUB IN by LEWIS,KENDALL",2,subbing in,,Centre,kendall lewis,,282
399,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,399,04:42,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,282
400,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,400,04:29,,,,,"TURNOVER  by KELLAM,PAIGE",,,"TURNOVER  by KELLAM,PAIGE",2,turnover,,Centre,paige kellam,,269
401,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,401,04:28,"STEAL  by ARKWRIGHT,LEXIE",,,,,,,"STEAL  by ARKWRIGHT,LEXIE",2,steal,,grove city,,,268
402,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,402,04:07,"GOOD JUMPER by STEWART,JACKIE",47 (+2),,45,,GRO 47-45 (-2),,"GOOD JUMPER by STEWART,JACKIE",2,jumper,good,grove city,jackie stewart,2,247
403,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,403,03:54,,47,,47,"GOOD LAYUP by GUY,ALEXIS(fastbreak)(in the paint)",CENTRE_W 47-47 (0),,"GOOD LAYUP by GUY,ALEXIS(fastbreak)(in the paint)",2,layup,good,Centre,alexis(fastbreak) guy,2,234
404,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,404,03:50,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,230
405,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,405,03:23,"MISS JUMPER by STEWART,JACKIE",,,,,,,"MISS JUMPER by STEWART,JACKIE",2,jumper,missed,grove city,jackie stewart,,203
406,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,406,--,,,,,"REBOUND DEF by KELLAM,PAIGE",,,"REBOUND DEF by KELLAM,PAIGE",2,defensive rebound,,Centre,paige kellam,,
407,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,407,03:00,"FOUL  by ERBELDING,KATHRYN",,,,,,,"FOUL  by ERBELDING,KATHRYN",2,foul,,grove city,kathryn erbelding,,180
408,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,408,03:00,,47,,48 (+1),"GOOD FT by JUDY,MICHELE",CENTRE_W 47-48 (+1),,"GOOD FT by JUDY,MICHELE",2,free throw,good,Centre,michele judy,1,180
409,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,409,03:00,,47,,49 (+2),"GOOD FT by JUDY,MICHELE",CENTRE_W 47-49 (+2),,"GOOD FT by JUDY,MICHELE",2,free throw,good,Centre,michele judy,1,180
410,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,410,03:00,"SUB IN by MCCLEAN,CAYLEY",,,,,,,"SUB IN by MCCLEAN,CAYLEY",2,subbing in,,grove city,cayley mcclean,,180
411,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,411,03:00,"SUB IN by DALLATORE,TERESA",,,,,,,"SUB IN by DALLATORE,TERESA",2,subbing in,,grove city,teresa dallatore,,180
412,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,412,03:00,"SUB OUT by GALENS,NATALIJA",,,,,,,"SUB OUT by GALENS,NATALIJA",2,subbing out,,grove city,natalija galens,,180
413,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,413,03:00,"SUB OUT by STEWART,JACKIE",,,,,,,"SUB OUT by STEWART,JACKIE",2,subbing out,,grove city,jackie stewart,,180
414,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,414,03:00,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,180
415,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,415,03:00,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,180
416,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,416,02:38,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",2,foul,,Centre,alexis guy,,158
417,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,417,02:30,"GOOD LAYUP by MCCLEAN,CAYLEY(in the paint)",49,,49,,GRO 49-49 (0),,"GOOD LAYUP by MCCLEAN,CAYLEY(in the paint)",2,layup,good,grove city,cayley mcclean,2,150
418,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,418,--,"ASSIST  by DALLATORE,TERESA",,,,,,,"ASSIST  by DALLATORE,TERESA",2,assist,,grove city,teresa dallatore,,
419,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,419,02:02,"FOUL  by DALLATORE,TERESA",,,,,,,"FOUL  by DALLATORE,TERESA",2,foul,,grove city,teresa dallatore,,122
420,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,420,02:02,,,,,"MISS FT by GUY,ALEXIS",,,"MISS FT by GUY,ALEXIS",2,free throw,missed,Centre,alexis guy,,122
421,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,421,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
422,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,422,02:02,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,122
423,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,423,02:02,,49,,50 (+1),"GOOD FT by GUY,ALEXIS",CENTRE_W 49-50 (+1),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,122
424,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,424,02:02,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,122
425,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,425,02:02,,,,,"SUB OUT by LEWIS,KENDALL",,,"SUB OUT by LEWIS,KENDALL",2,subbing out,,Centre,kendall lewis,,122
426,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,426,01:39,"MISS JUMPER by ERBELDING,KATHRYN",,,,,,,"MISS JUMPER by ERBELDING,KATHRYN",2,jumper,missed,grove city,kathryn erbelding,,99
427,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,427,--,,,,,"REBOUND DEF by JUDY,MICHELE",,,"REBOUND DEF by JUDY,MICHELE",2,defensive rebound,,Centre,michele judy,,
428,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,428,01:08,,,,,"MISS JUMPER by COLLIVER,OLIVIA",,,"MISS JUMPER by COLLIVER,OLIVIA",2,jumper,missed,Centre,olivia colliver,,68
429,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,429,--,"REBOUND DEF by DALLATORE,TERESA",,,,,,,"REBOUND DEF by DALLATORE,TERESA",2,defensive rebound,,grove city,teresa dallatore,,
430,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,430,00:45,"GOOD 3PTR by DALLATORE,TERESA",52 (+2),,50,,GRO 52-50 (-2),,"GOOD 3PTR by DALLATORE,TERESA",2,three pointer,good,grove city,teresa dallatore,3,45
431,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,431,--,"ASSIST  by SHIREY,KELSEY",,,,,,,"ASSIST  by SHIREY,KELSEY",2,assist,,grove city,kelsey shirey,,
432,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,432,00:38,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,38
433,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,433,00:34,,52,,52,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",CENTRE_W 52-52 (0),,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",2,layup,good,Centre,paige kellam,2,34
434,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,434,00:28,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,28
435,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,435,00:17,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,17
436,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,436,00:05,"GOOD JUMPER by ERBELDING,KATHRYN",54 (+2),,52,,GRO 54-52 (-2),,"GOOD JUMPER by ERBELDING,KATHRYN",2,jumper,good,grove city,kathryn erbelding,2,5
437,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,437,--,"ASSIST  by SHIREY,KELSEY",,,,,,,"ASSIST  by SHIREY,KELSEY",2,assist,,grove city,kelsey shirey,,
438,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,438,00:05,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,5
439,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,439,00:00,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",,,"MISS JUMPER by HARTLAGE,MAGGIE",2,jumper,missed,Centre,maggie hartlage,,0
440,9,grove-city,Grove City,Centre,52-54,52,54,"31, 21, 52","22, 32, 54",31,21,52,22,32,54,3-6,3-5,12/29/14,Lose,251,No Location Recorded,5:00 PM,H,440,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
