,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,AUGIE,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
366,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,366,05:53,"MISS LAYUP by VANWATERMEULEN,JENN",,,,,,,"MISS LAYUP by VANWATERMEULEN,JENN",2,layup,missed,augustana college,jenn vanwatermeulen,,353
367,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,367,--,,,,,"REBOUND DEF by ABBOTT,CAROLINE",,,"REBOUND DEF by ABBOTT,CAROLINE",2,defensive rebound,,Centre,caroline abbott,,
368,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,368,05:45,,,,,"MISS LAYUP by HARTLAGE,MAGGIE",,,"MISS LAYUP by HARTLAGE,MAGGIE",2,layup,missed,Centre,maggie hartlage,,345
369,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,369,--,"REBOUND DEF by ADAMS,CARLY",,,,,,,"REBOUND DEF by ADAMS,CARLY",2,defensive rebound,,augustana college,carly adams,,
370,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,370,05:41,"TURNOVER  by ADAMS,CARLY",,,,,,,"TURNOVER  by ADAMS,CARLY",2,turnover,,augustana college,carly adams,,341
371,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,371,05:40,,,,,"STEAL  by LEWIS,KENDALL",,,"STEAL  by LEWIS,KENDALL",2,steal,,Centre,,,340
372,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,372,05:36,,,,,"MISS LAYUP by KELLAM,PAIGE",,,"MISS LAYUP by KELLAM,PAIGE",2,layup,missed,Centre,paige kellam,,336
373,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,373,--,"REBOUND DEF by ALLEN,VICTORIA",,,,,,,"REBOUND DEF by ALLEN,VICTORIA",2,defensive rebound,,augustana college,victoria allen,,
374,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,374,05:34,,,,,"FOUL  by LEWIS,KENDALL",,,"FOUL  by LEWIS,KENDALL",2,foul,,Centre,kendall lewis,,334
375,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,375,05:34,"GOOD FT by ALLEN,VICTORIA",58 (+17),,41,,AUGIE 58-41 (-17),,"GOOD FT by ALLEN,VICTORIA",2,free throw,good,augustana college,victoria allen,1,334
376,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,376,05:34,"GOOD FT by ALLEN,VICTORIA",59 (+18),,41,,AUGIE 59-41 (-18),,"GOOD FT by ALLEN,VICTORIA",2,free throw,good,augustana college,victoria allen,1,334
377,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,377,05:34,"SUB IN by VANROEYEN,VALERIE",,,,,,,"SUB IN by VANROEYEN,VALERIE",2,subbing in,,augustana college,valerie vanroeyen,,334
378,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,378,05:34,"SUB OUT by VANWATERMEULEN,JENN",,,,,,,"SUB OUT by VANWATERMEULEN,JENN",2,subbing out,,augustana college,jenn vanwatermeulen,,334
379,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,379,05:34,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,334
380,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,380,05:34,,,,,"SUB IN by COLLIVER,OLIVIA",,,"SUB IN by COLLIVER,OLIVIA",2,subbing in,,Centre,olivia colliver,,334
381,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,381,05:34,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,334
382,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,382,05:34,,,,,"SUB OUT by ABBOTT,CAROLINE",,,"SUB OUT by ABBOTT,CAROLINE",2,subbing out,,Centre,caroline abbott,,334
383,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,383,05:19,,,,,"MISS 3PTR by COLLIVER,OLIVIA",,,"MISS 3PTR by COLLIVER,OLIVIA",2,three pointer,missed,Centre,olivia colliver,,319
384,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,384,--,,,,,"REBOUND OFF by KELLAM,PAIGE",,,"REBOUND OFF by KELLAM,PAIGE",2,offensive rebound,,Centre,paige kellam,,
385,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,385,05:13,,59 (+16),,43,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",CENTRE_W 59-43 (-16),,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",2,layup,good,Centre,paige kellam,2,313
386,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,386,05:12,"FOUL  by ALLEN,VICTORIA",,,,,,,"FOUL  by ALLEN,VICTORIA",2,foul,,augustana college,victoria allen,,312
387,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,387,05:12,,,,,"MISS FT by KELLAM,PAIGE",,,"MISS FT by KELLAM,PAIGE",2,free throw,missed,Centre,paige kellam,,312
388,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,388,--,"REBOUND DEF by MCNALLY,ANDREA",,,,,,,"REBOUND DEF by MCNALLY,ANDREA",2,defensive rebound,,augustana college,andrea mcnally,,
389,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,389,04:52,"GOOD 3PTR by VANROEYEN,VALERIE",62 (+19),,43,,AUGIE 62-43 (-19),,"GOOD 3PTR by VANROEYEN,VALERIE",2,three pointer,good,augustana college,valerie vanroeyen,3,292
390,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,390,--,"ASSIST  by ADAMS,CARLY",,,,,,,"ASSIST  by ADAMS,CARLY",2,assist,,augustana college,carly adams,,
391,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,391,04:32,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",,,"MISS 3PTR by ANDREASSEN,CAROLINE",2,three pointer,missed,Centre,caroline andreassen,,272
392,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,392,--,,,,,"REBOUND OFF by LEWIS,KENDALL",,,"REBOUND OFF by LEWIS,KENDALL",2,offensive rebound,,Centre,kendall lewis,,
393,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,393,04:29,,62 (+17),,45,"GOOD LAYUP by LEWIS,KENDALL(in the paint)",CENTRE_W 62-45 (-17),,"GOOD LAYUP by LEWIS,KENDALL(in the paint)",2,layup,good,Centre,kendall lewis,2,269
394,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,394,04:14,"MISS LAYUP by VANROEYEN,VALERIE",,,,,,,"MISS LAYUP by VANROEYEN,VALERIE",2,layup,missed,augustana college,valerie vanroeyen,,254
395,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,395,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
396,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,396,04:11,"SUB IN by PEZZOPANE,MARISSA",,,,,,,"SUB IN by PEZZOPANE,MARISSA",2,subbing in,,augustana college,marissa pezzopane,,251
397,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,397,04:11,"SUB IN by VANWATERMEULEN,JENN",,,,,,,"SUB IN by VANWATERMEULEN,JENN",2,subbing in,,augustana college,jenn vanwatermeulen,,251
398,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,398,04:11,"SUB IN by FREEMAN,KAYLA",,,,,,,"SUB IN by FREEMAN,KAYLA",2,subbing in,,augustana college,kayla freeman,,251
399,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,399,04:11,"SUB OUT by MCNALLY,ANDREA",,,,,,,"SUB OUT by MCNALLY,ANDREA",2,subbing out,,augustana college,andrea mcnally,,251
400,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,400,04:11,"SUB OUT by ADAMS,CARLY",,,,,,,"SUB OUT by ADAMS,CARLY",2,subbing out,,augustana college,carly adams,,251
401,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,401,04:11,"SUB OUT by ALLEN,VICTORIA",,,,,,,"SUB OUT by ALLEN,VICTORIA",2,subbing out,,augustana college,victoria allen,,251
402,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,402,04:11,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,251
403,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,403,04:11,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,251
404,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,404,03:51,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",,,"MISS JUMPER by HARTLAGE,MAGGIE",2,jumper,missed,Centre,maggie hartlage,,231
405,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,405,--,"REBOUND DEF by VANROEYEN,VALERIE",,,,,,,"REBOUND DEF by VANROEYEN,VALERIE",2,defensive rebound,,augustana college,valerie vanroeyen,,
406,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,406,03:40,,,,,"FOUL  by COLLIVER,OLIVIA",,,"FOUL  by COLLIVER,OLIVIA",2,foul,,Centre,olivia colliver,,220
407,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,407,03:40,"MISS FT by FREEMAN,KAYLA",,,,,,,"MISS FT by FREEMAN,KAYLA",2,free throw,missed,augustana college,kayla freeman,,220
408,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,408,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
409,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,409,03:40,"GOOD FT by FREEMAN,KAYLA",63 (+18),,45,,AUGIE 63-45 (-18),,"GOOD FT by FREEMAN,KAYLA",2,free throw,good,augustana college,kayla freeman,1,220
410,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,410,03:40,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,220
411,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,411,03:40,,,,,"SUB OUT by LEWIS,KENDALL",,,"SUB OUT by LEWIS,KENDALL",2,subbing out,,Centre,kendall lewis,,220
412,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,412,03:15,,63 (+16),,47,"GOOD LAYUP by GUY,ALEXIS(in the paint)",CENTRE_W 63-47 (-16),,"GOOD LAYUP by GUY,ALEXIS(in the paint)",2,layup,good,Centre,alexis guy,2,195
413,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,413,02:40,"GOOD 3PTR by VANROEYEN,VALERIE",66 (+19),,47,,AUGIE 66-47 (-19),,"GOOD 3PTR by VANROEYEN,VALERIE",2,three pointer,good,augustana college,valerie vanroeyen,3,160
414,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,414,--,"ASSIST  by MAYER,OLIVIA",,,,,,,"ASSIST  by MAYER,OLIVIA",2,assist,,augustana college,olivia mayer,,
415,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,415,02:10,,66 (+17),,49,"GOOD JUMPER by GUY,ALEXIS(in the paint)",CENTRE_W 66-49 (-17),,"GOOD JUMPER by GUY,ALEXIS(in the paint)",2,jumper,good,Centre,alexis guy,2,130
416,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,416,02:07,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,127
417,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,417,02:07,"SUB IN by VANWATERMEULEN,JAMI",,,,,,,"SUB IN by VANWATERMEULEN,JAMI",2,subbing in,,augustana college,jami vanwatermeulen,,127
418,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,418,02:07,"SUB IN by RICE,CASSIDY",,,,,,,"SUB IN by RICE,CASSIDY",2,subbing in,,augustana college,cassidy rice,,127
419,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,419,02:07,"SUB OUT by VANWATERMEULEN,JENN",,,,,,,"SUB OUT by VANWATERMEULEN,JENN",2,subbing out,,augustana college,jenn vanwatermeulen,,127
420,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,420,02:07,"SUB OUT by VANROEYEN,VALERIE",,,,,,,"SUB OUT by VANROEYEN,VALERIE",2,subbing out,,augustana college,valerie vanroeyen,,127
421,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,421,01:52,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",2,foul,,Centre,alexis guy,,112
422,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,422,01:52,"GOOD FT by PEZZOPANE,MARISSA",67 (+18),,49,,AUGIE 67-49 (-18),,"GOOD FT by PEZZOPANE,MARISSA",2,free throw,good,augustana college,marissa pezzopane,1,112
423,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,423,01:52,"MISS FT by PEZZOPANE,MARISSA",,,,,,,"MISS FT by PEZZOPANE,MARISSA",2,free throw,missed,augustana college,marissa pezzopane,,112
424,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,424,--,,,,,"REBOUND DEF by GUY,ALEXIS",,,"REBOUND DEF by GUY,ALEXIS",2,defensive rebound,,Centre,alexis guy,,
425,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,425,01:47,"FOUL  by MAYER,OLIVIA",,,,,,,"FOUL  by MAYER,OLIVIA",2,foul,,augustana college,olivia mayer,,107
426,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,426,01:47,,,,,"MISS FT by GUY,ALEXIS",,,"MISS FT by GUY,ALEXIS",2,free throw,missed,Centre,alexis guy,,107
427,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,427,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
428,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,428,01:47,,,,,"MISS FT by GUY,ALEXIS",,,"MISS FT by GUY,ALEXIS",2,free throw,missed,Centre,alexis guy,,107
429,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,429,--,"REBOUND DEF by ABSHER,DEVYN",,,,,,,"REBOUND DEF by ABSHER,DEVYN",2,defensive rebound,,augustana college,devyn absher,,
430,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,430,01:47,"SUB IN by BERTONI,TIFFANY",,,,,,,"SUB IN by BERTONI,TIFFANY",2,subbing in,,augustana college,tiffany bertoni,,107
431,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,431,01:47,"SUB IN by OROS,STEPHANIE",,,,,,,"SUB IN by OROS,STEPHANIE",2,subbing in,,augustana college,stephanie oros,,107
432,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,432,01:47,"SUB IN by ABSHER,DEVYN",,,,,,,"SUB IN by ABSHER,DEVYN",2,subbing in,,augustana college,devyn absher,,107
433,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,433,01:47,"SUB OUT by PEZZOPANE,MARISSA",,,,,,,"SUB OUT by PEZZOPANE,MARISSA",2,subbing out,,augustana college,marissa pezzopane,,107
434,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,434,01:47,"SUB OUT by MAYER,OLIVIA",,,,,,,"SUB OUT by MAYER,OLIVIA",2,subbing out,,augustana college,olivia mayer,,107
435,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,435,01:47,"SUB OUT by FREEMAN,KAYLA",,,,,,,"SUB OUT by FREEMAN,KAYLA",2,subbing out,,augustana college,kayla freeman,,107
436,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,436,01:45,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",2,foul,,Centre,alexis guy,,105
437,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,437,01:43,"GOOD FT by VANWATERMEULEN,JAMI",68 (+19),,49,,AUGIE 68-49 (-19),,"GOOD FT by VANWATERMEULEN,JAMI",2,free throw,good,augustana college,jami vanwatermeulen,1,103
438,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,438,01:41,"GOOD FT by VANROEYEN,VALERIE",69 (+20),,49,,AUGIE 69-49 (-20),,"GOOD FT by VANROEYEN,VALERIE",2,free throw,good,augustana college,valerie vanroeyen,1,101
439,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,439,01:41,,,,,"SUB IN by ABBOTT,CAROLINE",,,"SUB IN by ABBOTT,CAROLINE",2,subbing in,,Centre,caroline abbott,,101
440,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,440,01:41,,,,,"SUB IN by DOUGLAS,REBEKAH",,,"SUB IN by DOUGLAS,REBEKAH",2,subbing in,,Centre,rebekah douglas,,101
441,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,441,01:41,,,,,"SUB IN by ADEROBA,OYIN",,,"SUB IN by ADEROBA,OYIN",2,subbing in,,Centre,oyin aderoba,,101
